name,brand,categoryId,categoryName,weight,dimensions,stockQuantity,minStockLevel,rating,reviewCount,salesCount,viewCount,isFeatured,isOnSale,isRentable,rentalPricePerDay,tags,imagesCount,competitorPrice,supplierCost,shippingCost,price
The North Face indoor 1683,The North Face,5,indoor,0.73,26x22x10,90,5,3.5,75,739,10346,False,False,False,0.0,"[""windproof"", ""solo"", ""waterproof"", ""durable""]",8,197.52,70.5,7.13,191.27
Marmot night 1684,Marmot,6,night,0.32,45x23x21,115,5,2.9,13,418,4180,True,False,False,0.0,"[""lightweight""]",2,78.72,26.08,8.16,79.61
Teton Sports Tents 1685,Teton Sports,1,Tents,3.31,288x253x185,111,10,4.7,51,121,1452,False,False,True,20.4,"[""4-season"", ""backpacking""]",1,221.12,78.15,12.76,280.91
Wakeman night 1686,Wakeman,6,night,1.2,46x20x18,119,25,4.2,69,659,12521,False,False,False,0.0,"[""lightweight""]",7,49.31,12.61,8.2,61.97
Marmot indoor 1687,Marmot,5,indoor,1.23,32x37x8,115,11,2.6,58,15,300,False,False,False,0.0,"[""4-season"", ""waterproof""]",6,0.0,39.51,9.92,109.72
Black Diamond day 1688,Black Diamond,7,day,1.26,44x13x22,72,9,4.6,21,203,3857,False,False,False,0.0,"[""compact"", ""backpacking"", ""ultralight"", ""solo""]",2,186.72,72.24,6.15,184.93
Stansport nature 1689,Stansport,8,nature,1.25,33x22x24,72,23,3.7,56,116,2204,False,False,False,0.0,"[""ultralight"", ""car-camping"", ""UV-resistant""]",8,0.0,38.14,10.2,116.57
MSR outdoor 1690,MSR,2,outdoor,0.84,12x16x25,20,7,3.4,23,187,1122,False,True,True,19.84,"[""durable"", ""UV-resistant"", ""ultralight"", ""eco-friendly""]",4,260.91,116.3,5.76,217.04
Ozark Trail nature 1691,Ozark Trail,8,nature,2.43,27x34x22,164,20,3.0,8,448,6720,False,True,False,0.0,"[""foldable"", ""4-season"", ""waterproof"", ""windproof""]",5,107.23,35.53,9.36,101.62
Ozark Trail nature 1692,Ozark Trail,8,nature,2.06,24x12x19,142,25,2.8,132,438,4380,False,False,False,0.0,"[""4-season"", ""durable""]",8,132.17,30.27,8.9,124.69
Quechua day 1693,Quechua,7,day,1.47,40x34x23,62,7,4.8,143,258,1290,False,False,False,0.0,"[""foldable"", ""compact"", ""backpacking"", ""UV-resistant""]",8,100.87,44.02,9.85,113.79
Black Diamond indoor 1694,Black Diamond,5,indoor,0.71,19x38x19,171,10,2.7,83,183,1647,False,False,False,0.0,"[""waterproof"", ""windproof"", ""durable""]",1,166.09,73.91,7.95,167.13
Ozark Trail indoor 1695,Ozark Trail,5,indoor,0.96,44x22x30,97,19,2.6,81,25,275,False,False,False,0.0,"[""hiking""]",1,59.33,18.49,9.53,61.82
Quechua night 1696,Quechua,6,night,1.38,26x29x11,58,16,2.5,45,103,1339,False,False,False,0.0,"[""eco-friendly"", ""foldable"", ""durable"", ""backpacking""]",5,76.4,28.27,9.08,73.54
Patagonia camp 1697,Patagonia,3,camp,5.33,50x28x12,27,16,4.8,94,475,2375,False,False,False,0.0,"[""eco-friendly"", ""windproof""]",8,384.78,193.66,22.14,483.46
Black Diamond night 1698,Black Diamond,6,night,0.15,34x15x14,25,15,3.8,14,33,231,True,False,False,0.0,"[""family"", ""windproof"", ""compact"", ""4-season""]",6,147.81,52.22,4.74,127.9
Marmot indoor 1699,Marmot,5,indoor,0.75,38x17x26,45,14,5.0,9,314,1570,False,False,False,0.0,"[""waterproof"", ""backpacking"", ""lightweight""]",4,116.34,37.79,7.96,140.71
Marmot indoor 1700,Marmot,5,indoor,0.59,38x28x29,159,16,3.5,161,528,3168,False,False,False,0.0,"[""waterproof""]",2,121.15,43.12,4.04,118.77
Black Diamond day 1701,Black Diamond,7,day,1.51,42x11x24,66,15,3.3,9,15,105,False,False,False,0.0,"[""hiking""]",7,162.67,64.27,6.53,171.26
Wakeman indoor 1702,Wakeman,5,indoor,0.47,37x32x29,69,15,4.6,23,43,645,True,False,False,0.0,"[""solo""]",2,76.96,18.72,3.47,74.38
Wakeman nature 1703,Wakeman,8,nature,0.37,28x15x23,186,23,4.0,229,282,4512,False,True,False,0.0,"[""compact""]",5,97.68,31.59,4.93,93.39
Coleman outdoor 1704,Coleman,2,outdoor,2.11,20x36x27,192,5,2.8,144,371,1855,True,False,False,0.0,"[""solo"", ""4-season"", ""waterproof"", ""lightweight""]",2,178.12,57.08,8.74,176.68
Coleman nature 1705,Coleman,8,nature,1.05,44x12x27,13,22,4.7,25,305,2745,False,False,False,0.0,"[""hiking"", ""solo"", ""durable"", ""family""]",3,0.0,66.23,7.89,217.04
MSR nature 1706,MSR,8,nature,2.07,30x16x30,63,9,4.8,33,1818,14544,False,False,False,0.0,"[""UV-resistant""]",2,279.89,151.16,14.52,374.46
Patagonia Tents 1707,Patagonia,1,Tents,4.12,218x214x150,132,10,2.7,213,7,42,False,True,True,54.4,"[""UV-resistant"", ""foldable"", ""waterproof""]",7,621.56,340.68,19.83,532.87
Patagonia nature 1708,Patagonia,8,nature,2.82,38x25x17,2,5,4.1,95,387,3870,False,False,False,0.0,"[""windproof""]",5,297.29,151.88,12.15,340.16
Teton Sports camp 1709,Teton Sports,3,camp,4.63,41x25x9,166,7,4.8,83,41,451,False,False,False,0.0,"[""waterproof"", ""car-camping"", ""foldable""]",1,182.28,46.71,20.88,190.31
Wakeman nature 1710,Wakeman,8,nature,0.81,18x21x13,176,10,3.3,84,1213,16982,True,False,False,0.0,"[""UV-resistant"", ""4-season"", ""family"", ""backpacking""]",7,120.5,28.66,9.62,139.08
Coleman night 1711,Coleman,6,night,0.93,30x32x10,190,12,4.7,3,134,2412,False,False,False,0.0,"[""durable"", ""car-camping""]",2,88.27,27.73,9.71,95.69
Ozark Trail camp 1712,Ozark Trail,3,camp,5.09,21x30x12,165,16,3.9,140,362,6154,False,False,True,12.48,"[""family""]",8,0.0,47.49,14.1,173.35
Patagonia sport 1713,Patagonia,4,sport,2.98,13x21x5,148,20,3.8,44,189,3024,False,False,False,0.0,"[""foldable"", ""backpacking"", ""UV-resistant""]",1,330.78,163.24,14.05,364.01
Osprey nature 1714,Osprey,8,nature,1.91,44x39x5,144,30,3.4,211,307,4298,False,False,False,0.0,"[""4-season"", ""eco-friendly"", ""lightweight"", ""ultralight""]",6,184.2,79.01,7.7,199.69
Patagonia night 1715,Patagonia,6,night,1.15,30x29x7,141,16,4.0,5,1078,14014,False,False,False,0.0,"[""foldable"", ""waterproof""]",5,145.41,51.77,6.57,145.54
Teton Sports outdoor 1716,Teton Sports,2,outdoor,0.18,48x10x15,28,28,3.5,35,194,3104,False,False,False,0.0,"[""ultralight"", ""hiking"", ""eco-friendly"", ""solo""]",1,107.06,27.15,3.02,109.47
Patagonia indoor 1717,Patagonia,5,indoor,0.9,22x38x26,36,10,3.7,86,376,7520,True,False,False,0.0,"[""foldable""]",4,204.02,82.09,9.59,193.63
MSR outdoor 1718,MSR,2,outdoor,2.0,14x38x10,16,19,3.8,24,113,2147,False,False,False,0.0,"[""UV-resistant"", ""4-season"", ""lightweight""]",6,249.26,113.95,11.59,268.28
Black Diamond day 1719,Black Diamond,7,day,1.7,31x35x23,55,13,4.4,3,273,5460,True,False,False,0.0,"[""4-season"", ""ultralight"", ""waterproof"", ""hiking""]",1,174.26,68.93,8.55,188.76
Black Diamond Tents 1720,Black Diamond,1,Tents,5.06,290x214x103,130,22,4.5,163,664,5312,False,False,False,0.0,"[""family"", ""lightweight""]",2,594.12,294.27,10.75,712.5
The North Face nature 1721,The North Face,8,nature,1.52,18x40x5,108,13,2.8,6,333,4329,True,False,False,0.0,"[""windproof"", ""UV-resistant"", ""waterproof"", ""ultralight""]",4,280.77,131.03,7.84,277.71
Wakeman indoor 1722,Wakeman,5,indoor,0.3,10x30x14,185,8,3.7,137,84,924,False,False,False,0.0,"[""lightweight""]",4,73.87,18.84,2.76,74.79
Black Diamond outdoor 1723,Black Diamond,2,outdoor,1.47,39x14x26,190,7,3.3,167,83,1245,False,False,True,19.84,"[""hiking"", ""eco-friendly"", ""foldable""]",8,262.6,127.53,8.72,255.96
Patagonia day 1724,Patagonia,7,day,0.96,39x31x7,183,9,4.3,63,64,1280,False,False,False,0.0,"[""car-camping"", ""backpacking""]",4,0.0,73.87,10.36,193.03
Ozark Trail outdoor 1725,Ozark Trail,2,outdoor,0.91,39x36x28,157,12,4.9,3,556,6672,False,False,True,7.44,"[""UV-resistant"", ""car-camping"", ""eco-friendly"", ""lightweight""]",5,89.44,27.7,5.6,113.91
Ozark Trail outdoor 1726,Ozark Trail,2,outdoor,1.0,22x39x23,127,8,3.9,46,125,625,False,False,False,0.0,"[""car-camping"", ""solo"", ""durable""]",6,107.58,29.38,7.8,99.25
Wakeman sport 1727,Wakeman,4,sport,1.43,43x20x18,8,19,3.5,113,261,2349,False,False,False,0.0,"[""waterproof"", ""hiking"", ""ultralight""]",1,135.09,35.11,5.91,140.04
The North Face camp 1728,The North Face,3,camp,1.52,27x19x29,196,6,4.3,16,62,434,False,False,False,0.0,"[""compact"", ""solo""]",8,402.61,197.69,9.43,471.91
Osprey day 1729,Osprey,7,day,1.95,27x10x29,164,29,3.7,1,15,150,False,False,False,0.0,"[""UV-resistant""]",5,117.9,43.48,8.09,114.9
Patagonia nature 1730,Patagonia,8,nature,1.23,29x27x18,75,18,5.0,68,513,5130,False,False,False,0.0,"[""foldable""]",8,349.25,132.87,10.9,348.39
Ozark Trail outdoor 1731,Ozark Trail,2,outdoor,2.49,17x26x19,38,19,3.5,72,96,1248,False,True,True,7.44,"[""eco-friendly""]",1,94.35,31.76,7.58,68.33
Black Diamond sport 1732,Black Diamond,4,sport,1.39,40x31x13,198,24,2.9,2,398,7562,True,False,False,0.0,"[""eco-friendly"", ""car-camping"", ""durable"", ""UV-resistant""]",1,337.7,168.07,5.63,394.21
Wakeman sport 1733,Wakeman,4,sport,2.02,28x37x21,58,8,4.4,108,337,4381,False,True,False,0.0,"[""windproof"", ""durable"", ""4-season"", ""family""]",2,116.09,40.14,11.58,127.23
The North Face sport 1734,The North Face,4,sport,1.22,17x15x19,196,16,2.7,18,130,2340,False,False,False,0.0,"[""car-camping""]",2,0.0,169.39,10.22,359.11
The North Face nature 1735,The North Face,8,nature,0.75,30x12x25,61,26,2.6,263,296,3848,False,False,False,0.0,"[""ultralight"", ""hiking"", ""4-season""]",3,282.27,146.9,5.94,303.33
Patagonia sport 1736,Patagonia,4,sport,2.49,23x11x30,66,6,2.7,16,33,495,True,True,False,0.0,"[""foldable"", ""hiking""]",6,351.25,174.31,6.69,304.65
MSR camp 1737,MSR,3,camp,2.91,37x13x8,67,18,2.7,77,456,6384,False,False,False,0.0,"[""compact"", ""4-season"", ""solo""]",2,0.0,214.51,12.31,471.48
Wakeman night 1738,Wakeman,6,night,1.08,43x14x28,69,25,4.4,97,539,7546,False,False,False,0.0,"[""car-camping"", ""4-season"", ""hiking""]",6,53.62,14.55,7.43,56.15
Ozark Trail Tents 1739,Ozark Trail,1,Tents,5.11,203x236x103,8,30,2.8,81,113,1582,False,True,True,20.4,"[""UV-resistant"", ""compact"", ""4-season""]",8,301.45,78.64,21.17,231.55
The North Face night 1740,The North Face,6,night,1.25,27x32x27,149,20,4.7,253,10,70,False,False,False,0.0,"[""solo"", ""4-season""]",8,0.0,62.93,9.51,137.0
Osprey nature 1741,Osprey,8,nature,0.89,44x23x9,144,28,3.1,99,58,754,False,False,False,0.0,"[""hiking"", ""family""]",8,182.28,66.21,4.15,189.4
Quechua night 1742,Quechua,6,night,1.24,17x10x13,118,5,4.5,21,204,4080,False,False,False,0.0,"[""4-season""]",8,78.64,30.97,11.29,90.74
Quechua camp 1743,Quechua,3,camp,2.89,26x24x5,187,19,3.1,55,728,11648,False,False,True,20.8,"[""windproof"", ""compact""]",3,0.0,100.98,17.19,291.56
MSR day 1744,MSR,7,day,1.4,48x26x21,180,13,3.4,12,311,2488,False,False,False,0.0,"[""ultralight"", ""compact"", ""windproof""]",5,156.39,81.81,6.94,170.65
Osprey camp 1745,Osprey,3,camp,5.18,32x32x24,39,16,3.9,92,270,4320,False,False,True,20.8,"[""durable"", ""foldable"", ""windproof""]",8,305.31,101.51,15.0,290.42
MSR outdoor 1746,MSR,2,outdoor,2.21,27x38x5,185,10,3.6,112,111,1221,True,False,True,19.84,"[""UV-resistant"", ""compact""]",4,222.32,116.91,10.33,233.55
Marmot sport 1747,Marmot,4,sport,3.7,33x13x7,121,10,4.7,331,103,927,False,False,False,0.0,"[""foldable"", ""hiking"", ""solo""]",7,0.0,76.08,11.77,234.39
Ozark Trail sport 1748,Ozark Trail,4,sport,2.92,47x21x10,4,30,2.7,27,131,1048,False,False,False,0.0,"[""compact"", ""UV-resistant"", ""solo""]",3,144.64,42.24,13.1,123.24
Marmot nature 1749,Marmot,8,nature,2.16,38x26x11,46,24,3.7,197,92,1196,False,False,False,0.0,"[""ultralight"", ""foldable"", ""eco-friendly"", ""4-season""]",7,0.0,64.33,13.41,203.06
Patagonia camp 1750,Patagonia,3,camp,2.93,31x16x20,30,7,4.6,180,32,512,True,True,True,33.28,"[""UV-resistant"", ""durable"", ""compact"", ""hiking""]",6,492.47,168.39,13.27,458.53
Osprey night 1751,Osprey,6,night,0.88,23x36x12,91,19,3.1,14,1035,5175,False,False,False,0.0,"[""waterproof"", ""backpacking"", ""durable""]",8,0.0,26.44,4.3,98.63
Patagonia sport 1752,Patagonia,4,sport,0.62,11x26x9,49,18,5.0,48,874,17480,False,False,False,0.0,"[""compact"", ""solo"", ""durable"", ""UV-resistant""]",1,374.8,146.04,8.71,414.45
Teton Sports Tents 1753,Teton Sports,1,Tents,7.16,282x232x172,44,18,2.6,16,108,972,True,False,False,0.0,"[""ultralight"", ""durable""]",1,241.68,86.68,17.98,271.49
Black Diamond camp 1754,Black Diamond,3,camp,3.06,45x26x22,158,6,3.0,7,46,690,False,False,False,0.0,"[""waterproof"", ""windproof""]",7,382.39,178.82,12.08,404.96
Teton Sports Tents 1755,Teton Sports,1,Tents,3.32,241x237x187,119,22,3.2,127,45,315,False,True,False,0.0,"[""compact"", ""solo"", ""car-camping"", ""foldable""]",6,265.5,86.75,13.46,217.37
Teton Sports Tents 1756,Teton Sports,1,Tents,4.35,243x176x169,77,8,3.3,11,309,2472,False,False,False,0.0,"[""car-camping"", ""hiking""]",5,228.17,85.71,15.66,256.13
The North Face camp 1757,The North Face,3,camp,0.75,48x37x11,166,23,3.3,85,231,2772,False,False,True,33.28,"[""compact"", ""ultralight"", ""family""]",5,481.25,212.72,5.92,480.85
Marmot outdoor 1758,Marmot,2,outdoor,2.07,14x40x29,114,7,4.5,90,344,5848,False,True,False,0.0,"[""car-camping"", ""solo"", ""backpacking""]",1,178.67,61.94,11.36,135.0
Wakeman day 1759,Wakeman,7,day,0.65,13x12x10,117,13,4.5,3,182,3276,False,False,False,0.0,"[""ultralight"", ""backpacking"", ""windproof""]",4,65.41,16.58,4.97,73.52
Marmot outdoor 1760,Marmot,2,outdoor,2.69,47x16x17,173,16,4.4,177,252,4032,False,False,True,12.4,"[""waterproof"", ""backpacking"", ""compact""]",2,155.64,67.42,13.97,177.77
Quechua nature 1761,Quechua,8,nature,0.59,31x34x20,110,8,3.5,89,1172,11720,False,False,False,0.0,"[""backpacking"", ""ultralight""]",3,0.0,60.81,8.7,227.07
Marmot night 1762,Marmot,6,night,0.14,24x14x27,18,14,4.7,339,348,3480,False,False,False,0.0,"[""solo""]",3,90.05,32.96,5.37,98.59
Marmot night 1763,Marmot,6,night,0.1,23x10x11,148,13,3.5,9,455,2275,False,False,False,0.0,"[""foldable""]",2,86.29,33.8,7.2,86.58
Wakeman sport 1764,Wakeman,4,sport,3.01,11x33x20,32,30,3.5,192,144,1584,False,False,False,0.0,"[""windproof"", ""foldable"", ""eco-friendly"", ""backpacking""]",1,0.0,39.12,14.3,130.85
The North Face day 1765,The North Face,7,day,0.56,45x24x7,96,26,2.6,46,111,1443,True,False,False,0.0,"[""family"", ""UV-resistant"", ""ultralight"", ""hiking""]",7,177.57,84.03,3.18,192.52
Ozark Trail sport 1766,Ozark Trail,4,sport,1.62,43x14x14,111,29,4.8,114,825,15675,False,True,False,0.0,"[""windproof"", ""car-camping"", ""hiking""]",8,124.33,38.44,7.82,130.76
Patagonia indoor 1767,Patagonia,5,indoor,0.22,15x30x10,129,9,3.2,23,20,400,False,False,False,0.0,"[""compact"", ""durable"", ""4-season""]",4,171.38,68.32,5.67,179.32
Teton Sports sport 1768,Teton Sports,4,sport,0.35,26x39x29,31,16,4.7,24,729,7290,False,False,False,0.0,"[""foldable"", ""family"", ""car-camping""]",7,141.08,41.01,7.78,171.0
Osprey nature 1769,Osprey,8,nature,2.15,16x22x26,28,28,2.7,23,381,4953,False,False,False,0.0,"[""UV-resistant""]",5,172.19,67.99,9.01,195.56
Osprey night 1770,Osprey,6,night,0.66,10x26x26,170,28,4.1,2,141,2820,False,False,False,0.0,"[""waterproof"", ""car-camping"", ""solo"", ""4-season""]",6,75.05,29.24,6.21,80.88
Teton Sports camp 1771,Teton Sports,3,camp,2.08,27x14x10,82,5,3.6,138,80,1200,False,True,True,12.48,"[""backpacking"", ""solo""]",7,159.97,48.53,10.46,132.92
Wakeman outdoor 1772,Wakeman,2,outdoor,2.5,34x35x20,177,9,4.2,84,155,2480,True,False,True,7.44,"[""waterproof""]",5,101.37,27.63,13.02,102.83
Marmot day 1773,Marmot,7,day,0.59,11x38x7,62,8,3.0,1,720,4320,False,False,False,0.0,"[""ultralight"", ""windproof""]",2,0.0,34.58,7.17,121.44
Wakeman indoor 1774,Wakeman,5,indoor,1.09,36x29x19,64,13,2.6,25,513,8208,False,False,False,0.0,"[""lightweight"", ""family"", ""ultralight""]",6,63.69,18.3,5.66,70.16
Stansport nature 1775,Stansport,8,nature,1.8,35x40x18,81,24,4.9,269,742,8162,True,False,False,0.0,"[""solo"", ""UV-resistant""]",7,0.0,33.76,9.78,144.71
Wakeman sport 1776,Wakeman,4,sport,2.76,17x29x24,181,28,5.0,55,475,7600,False,False,False,0.0,"[""foldable""]",2,140.47,33.69,15.29,152.16
MSR day 1777,MSR,7,day,1.44,33x36x8,154,20,3.2,25,507,9126,False,False,False,0.0,"[""hiking"", ""car-camping""]",8,174.36,68.07,9.53,181.15
Marmot sport 1778,Marmot,4,sport,2.72,18x36x5,23,11,3.7,38,27,162,False,True,False,0.0,"[""windproof"", ""foldable"", ""UV-resistant""]",8,187.12,92.25,15.58,173.02
Patagonia camp 1779,Patagonia,3,camp,0.73,19x11x8,198,17,4.8,14,1284,10272,False,False,True,33.28,"[""hiking"", ""foldable"", ""4-season""]",6,397.97,174.51,8.39,587.05
Marmot day 1780,Marmot,7,day,0.17,10x17x6,154,25,3.0,137,99,1188,False,False,False,0.0,"[""family""]",8,98.09,35.78,3.11,105.48
Quechua night 1781,Quechua,6,night,0.19,27x21x5,16,29,4.9,211,205,2870,False,False,False,0.0,"[""backpacking""]",4,0.0,33.9,3.62,91.22
MSR sport 1782,MSR,4,sport,1.42,31x32x27,6,12,3.8,148,177,3363,True,False,False,0.0,"[""ultralight"", ""compact""]",3,350.7,168.16,9.82,403.36
Osprey nature 1783,Osprey,8,nature,1.43,16x19x19,125,8,4.1,15,134,1608,False,False,False,0.0,"[""solo"", ""family"", ""car-camping""]",3,0.0,61.12,6.65,216.17
Marmot day 1784,Marmot,7,day,1.57,13x39x25,174,8,3.6,81,21,315,False,False,False,0.0,"[""lightweight"", ""solo""]",4,91.12,42.83,6.35,107.54
Black Diamond indoor 1785,Black Diamond,5,indoor,1.51,46x12x9,111,24,4.1,446,193,1158,False,False,False,0.0,"[""backpacking"", ""ultralight"", ""windproof"", ""foldable""]",1,163.54,88.37,8.19,165.01
Osprey sport 1786,Osprey,4,sport,1.2,15x23x26,37,10,4.8,135,169,1352,False,False,False,0.0,"[""eco-friendly"", ""4-season"", ""lightweight""]",3,0.0,86.52,7.44,259.64
Stansport Tents 1787,Stansport,1,Tents,3.13,253x173x132,153,9,3.5,174,158,2370,True,True,True,20.4,"[""foldable"", ""eco-friendly""]",3,235.52,74.06,14.54,241.62
Wakeman Tents 1788,Wakeman,1,Tents,4.75,261x177x107,42,24,2.6,74,298,2682,False,False,True,20.4,"[""UV-resistant"", ""car-camping"", ""solo"", ""compact""]",4,297.29,72.35,13.79,257.41
Ozark Trail sport 1789,Ozark Trail,4,sport,3.63,28x22x16,10,22,4.4,7,5,55,True,False,False,0.0,"[""compact"", ""backpacking"", ""windproof"", ""solo""]",7,142.65,40.62,14.83,146.45
Osprey outdoor 1790,Osprey,2,outdoor,1.32,14x20x14,118,28,2.9,165,80,1120,False,False,True,12.4,"[""windproof"", ""UV-resistant"", ""car-camping"", ""family""]",7,166.93,53.89,6.19,164.9
Quechua sport 1791,Quechua,4,sport,3.1,46x21x23,126,18,2.8,30,211,3165,False,False,False,0.0,"[""durable"", ""compact"", ""hiking"", ""solo""]",6,257.43,89.49,10.49,221.86
The North Face day 1792,The North Face,7,day,0.39,20x15x9,180,15,2.6,14,963,11556,False,False,False,0.0,"[""durable""]",2,151.01,77.17,4.53,194.12
Quechua indoor 1793,Quechua,5,indoor,0.54,49x37x20,184,6,3.4,12,2,32,False,False,False,0.0,"[""waterproof"", ""4-season""]",2,107.54,39.58,3.28,107.13
Osprey sport 1794,Osprey,4,sport,1.64,29x28x17,31,9,2.9,1,265,2385,True,False,False,0.0,"[""waterproof"", ""lightweight"", ""foldable""]",5,194.25,88.0,11.36,236.14
Osprey Tents 1795,Osprey,1,Tents,7.57,256x279x119,50,14,4.5,0,164,2460,False,False,False,0.0,"[""waterproof""]",5,463.45,169.21,27.8,414.61
Marmot day 1796,Marmot,7,day,0.92,32x38x28,155,5,5.0,101,175,2975,False,False,False,0.0,"[""car-camping"", ""4-season"", ""compact"", ""foldable""]",6,96.98,42.11,9.2,112.13
Teton Sports night 1797,Teton Sports,6,night,0.63,20x25x12,42,25,3.0,134,266,4788,False,False,False,0.0,"[""solo"", ""backpacking""]",5,0.0,14.68,5.28,52.5
Ozark Trail day 1798,Ozark Trail,7,day,0.61,32x13x14,121,24,4.6,18,81,810,False,False,False,0.0,"[""hiking"", ""UV-resistant"", ""lightweight"", ""waterproof""]",7,59.09,17.07,7.95,72.02
Ozark Trail outdoor 1799,Ozark Trail,2,outdoor,2.3,48x38x13,131,5,2.6,42,89,1513,False,False,False,0.0,"[""family"", ""UV-resistant""]",4,0.0,29.96,14.38,93.57
Patagonia night 1800,Patagonia,6,night,0.22,25x37x8,159,22,3.8,161,331,5958,False,False,False,0.0,"[""foldable"", ""compact""]",4,0.0,60.49,7.55,140.28
Patagonia Tents 1801,Patagonia,1,Tents,5.7,299x190x120,68,30,3.5,18,295,3245,False,False,False,0.0,"[""lightweight""]",1,764.84,332.62,18.66,643.88
Marmot outdoor 1802,Marmot,2,outdoor,0.39,14x19x29,46,5,3.0,35,1630,26080,True,False,True,12.4,"[""compact"", ""eco-friendly"", ""UV-resistant"", ""ultralight""]",3,0.0,52.75,3.81,190.23
MSR outdoor 1803,MSR,2,outdoor,0.64,39x25x25,62,15,3.7,66,745,7450,True,False,False,0.0,"[""lightweight"", ""compact""]",7,284.42,122.77,5.28,263.09
The North Face Tents 1804,The North Face,1,Tents,7.68,230x215x127,167,30,4.2,129,179,1432,False,False,False,0.0,"[""windproof"", ""family"", ""car-camping""]",8,758.35,294.64,24.54,792.35
Quechua outdoor 1805,Quechua,2,outdoor,0.43,26x11x6,72,24,4.8,54,64,960,False,False,False,0.0,"[""4-season"", ""car-camping"", ""UV-resistant"", ""waterproof""]",4,132.34,67.32,6.99,178.78
Ozark Trail Tents 1806,Ozark Trail,1,Tents,6.94,289x169x169,72,12,4.8,49,84,924,False,False,True,20.4,"[""4-season"", ""family""]",3,293.61,68.87,21.78,292.04
MSR night 1807,MSR,6,night,0.16,23x15x17,41,20,4.3,243,228,3876,False,False,False,0.0,"[""4-season"", ""car-camping"", ""foldable""]",1,124.32,51.79,2.9,145.13
Stansport outdoor 1808,Stansport,2,outdoor,2.78,42x22x13,114,29,4.4,79,234,3978,False,True,False,0.0,"[""solo"", ""lightweight""]",3,98.51,30.37,12.76,82.93
Osprey day 1809,Osprey,7,day,0.67,22x12x24,43,21,3.1,8,292,1460,False,False,False,0.0,"[""compact"", ""waterproof"", ""solo""]",5,120.75,39.7,9.74,109.25
The North Face outdoor 1810,The North Face,2,outdoor,1.56,49x25x6,114,28,4.2,47,451,2255,False,False,False,0.0,"[""car-camping"", ""family"", ""hiking"", ""backpacking""]",1,231.0,100.34,10.82,268.9
The North Face sport 1811,The North Face,4,sport,1.56,39x30x24,69,19,4.1,41,783,13311,False,False,False,0.0,"[""backpacking"", ""4-season""]",4,352.31,155.26,9.65,399.08
Ozark Trail camp 1812,Ozark Trail,3,camp,0.56,44x10x7,30,24,3.0,99,162,810,False,False,True,12.48,"[""windproof"", ""hiking""]",1,134.11,41.3,4.06,146.42
